gene_id,X33b_Neg_D1,X33b_Neg_D2,X81_33b_D1,X81_33b_D2,X55_33b_D1,X55_33b_D2,X29_33b_D1,X29_33b_D2,X151_33b_D1,X151_33b_D2,gene_symbol
ENSG00000001629.10,55.997561779314196,51.862979004534985,52.544908572579885,50.189799578994304,55.875486473026875,46.495665853362,50.49237277416574,46.99374802536992,55.5434722247356,52.05869221029159,ANKIB1
ENSG00000001630.18,194.69476537681084,165.25830598055217,205.00130701265917,144.69163318945178,200.0927632578114,168.16988697945374,187.27218071169452,160.5198633268012,179.340991822814,180.9005214800898,CYP51A1
ENSG00000001631.17,78.20805645787534,70.09155251391178,82.26728109848366,100.69741494582901,87.4262058376022,88.18833609489894,74.90887228467781,69.5643904237484,76.26362500911102,86.50781065081061,KRIT1
ENSG00000002016.18,2.528503446452089,2.6371006273492363,2.255715772055197,2.382427195205426,3.0533052717501024,2.2680812611396095,3.318747506283194,2.021236474209459,3.830584291361076,1.6482963232810002,RAD52
ENSG00000002330.14,5.779436449033346,7.087207936001073,7.297903968413873,7.464938544977001,7.226155809808575,6.203869331940697,7.111601799178273,8.758691388240988,6.616463775987313,5.906395158423584,BAD
ENSG00000002549.13,27.933942836994504,39.17193223541678,30.518507504276197,24.459585870775705,30.940160087067703,32.15338729027329,23.468285937288304,32.17134721450056,28.55526471741893,36.39987713912209,LAP3
ENSG00000002586.20,73.81014613001302,98.71447790437117,56.83979140257298,58.391384612728835,58.207092155377644,61.80027795389776,71.94001558691419,90.26774719270303,54.50608035164791,57.16387799757367,CD99
ENSG00000002587.10,0.8428344821506962,2.0877046633181457,0.9288241414344929,2.858912634246511,0.9159915815250307,3.4021218917094145,1.1852669665297122,6.232145795479165,1.044704806734839,1.3735802694008337,HS3ST1
ENSG00000002822.16,1.849299258764649,3.0747494522964036,2.6735539465376568,1.9375486236207327,2.781052218352385,1.3940694763322223,1.544402857388215,2.0229208379379666,1.6093677547750194,1.4412977766822948,MAD1L1
ENSG00000002834.19,341.10715541898895,343.5922359050443,376.0410881179076,280.9675805545599,354.1834115230119,373.03265918507935,334.95644474129665,299.8167436744031,360.7713932590977,212.9049417571292,LASP1
ENSG00000002919.15,10.836443341937523,8.955154213706782,12.87084881702083,4.447197431050128,11.297229505475379,9.806116040809489,8.296868765707986,6.73745491403153,12.188222745239788,9.340345831925669,SNX11
ENSG00000003056.8,40.215245291190364,40.435542952688294,37.55103314656593,35.73640792808139,40.30362958710135,45.028083860859894,43.38077097498747,41.772220466995485,34.12702368667141,45.60286494410767,M6PR
ENSG00000003393.16,12.762922158281972,9.724253623753906,13.534029254005057,8.100252463698448,13.6379951036414,10.539907037060539,8.534159212407234,11.958982472405966,9.92469566398097,9.752419912745918,ALS2
ENSG00000003400.16,16.976974164109432,20.05295268713482,16.32076705663466,18.106446683561238,17.403840048975585,14.742528197407463,12.326776451909007,16.675200912228036,13.929397423131185,16.75767928669017,CASP10
ENSG00000003402.21,361.6819491775476,382.70269073208596,469.1956477347972,410.5716199737351,410.97906242810177,536.0562030747349,391.6122057414169,348.8561514480458,412.38973540746275,359.75056233401796,CFLAR
ENSG00000003509.16,15.171020678712532,14.064536679195928,15.259253752138099,16.35933340707726,12.9256589837421,15.60973573843143,14.934363778274374,14.317091692317,17.063511843335704,16.75767928669017,NDUFAF7
ENSG00000003756.17,63.81461079140986,67.6855827686304,59.444745051807544,63.690220351825054,60.86255175021871,60.50440305451841,70.64191120517084,64.51113080185189,61.11523119398807,68.95372952392185,RBM5
ENSG00000004059.11,229.7325988490755,108.89028007096222,180.85532925360198,370.38801461460355,264.3144596911672,201.12544124517422,159.06282690828738,137.10720750054162,289.9055838689178,199.30649709006096,ARF5
ENSG00000004139.14,9.030369451614602,6.3180535863575455,8.094038946786295,8.735566382419895,8.243924233725277,7.137785145351124,4.741067866118849,7.916509523987047,7.661168582722152,7.417333454764501,SARM1
ENSG00000004142.12,40.57646006925495,35.54591887281158,35.29531737451073,27.318498505022216,34.909456940342835,35.622217454369164,31.765154702996288,43.45658419550337,29.42585205636463,31.18027211539892,POLDIP2
ENSG00000004455.18,214.07995846627682,208.11119117497725,221.45821315059555,225.37745383795362,219.3291971308914,219.8705324940416,200.30988029012806,197.7443017268254,219.9103618176836,222.9320777237553,AK2
ENSG00000004468.13,44.06820292387926,60.04897886859824,48.96230116990398,48.125029343149606,50.888421195835036,56.23507362178503,49.54415920094197,52.552148329445934,51.36465299779625,37.91081543546301,CD38
ENSG00000004478.8,27.452323132908393,27.634616990763874,18.045726176441576,18.42410364292196,20.864252690292368,20.079189988324192,18.016057891251627,21.896728470602472,17.759981714492262,24.312370768394754,FKBP4
ENSG00000004487.18,14.809805900647948,11.152738069831146,12.87084881702083,8.100252463698448,11.50078319025872,9.806116040809489,12.800883238520893,13.980218946615423,9.57646072840269,6.7305433200640845,KDM1A
ENSG00000004534.15,27.090987949917785,23.34927353172496,22.55715772055197,21.759501716209556,26.46197902183422,23.614728424806525,34.609795422667595,24.92858318191666,20.197800381008005,19.779555879372005,RBM6
ENSG00000004700.16,115.9499437587315,115.48303163933531,117.29722014687025,147.55165762305606,123.45530982109581,129.08050706779838,118.05258986635934,121.27418845256753,123.79751959807841,147.6598789605896,RECQL
ENSG00000004766.17,16.61587979097087,22.030778157646747,19.10723948093814,17.629961244520153,16.793178994625563,18.01123354434396,19.675431644393225,21.391419352050107,18.8046865212271,26.098025118615837,VPS50
ENSG00000004777.19,1.4448591122583365,0.7691543496435274,0.26537832612414086,1.5882847968036173,2.1373136902250716,1.267457175342723,2.3705339330594244,0.8421818642539413,1.044704806734839,1.3735802694008337,ARHGAP33
ENSG00000004779.10,332.7992155235035,354.9097927640847,357.19922696309357,277.6321824812723,325.5841188109526,352.1529699281176,353.68366281246614,449.05137002020143,363.3831552759348,522.0978603992569,NDUFAB1
ENSG00000004864.14,8.307939895485434,4.614926097861164,5.572944848606958,5.241339829451937,4.579957907625154,6.73753551103237,4.741067866118849,7.748073151136259,4.5270541625176355,10.027135966626085,SLC25A13
ENSG00000004866.22,2.2876935944090326,1.2086711208684,1.592269956744845,0.9529708780821704,1.323098951091711,1.4008737201156412,0.7111601799178273,1.5159273556570942,0.8705873389456991,2.8845185657417503,ST7
ENSG00000004897.12,111.2541516438919,108.45076329973735,115.83763935318747,129.12755398013408,118.15914827356048,127.94646643722857,98.851265008578,105.44116940459344,131.6261891848137,141.06669366746561,CDC27
ENSG00000004961.15,39.49281573506119,39.17193223541678,47.63540953928328,42.7248610340173,44.06937275559314,45.22820867801927,40.53613025531616,45.64625704256361,45.09642415738721,41.89419821672542,HCCS
ENSG00000004975.12,25.16462953849936,22.9647512964996,25.34363014485545,26.206699147259684,27.377970603359252,28.817973670950334,27.024086836877437,23.24421945340878,24.376445490479576,23.625580633694337,DVL2
ENSG00000005007.14,41.41929455140564,27.744496183570092,33.96842574389003,24.936071309816793,36.23255589143455,27.68393304038053,26.549980050265553,27.62356514752927,32.385849008780006,28.433111576597256,UPF1
ENSG00000005020.13,26.729893576779226,31.370509546175292,24.94556265566924,19.694731480364855,25.444210597917518,20.612856167415863,20.623645217616993,24.92858318191666,25.595267765003552,35.02629686972126,SKAP2
ENSG00000005022.6,560.6053355562345,579.9422148124304,551.5883200923745,297.48574244131754,518.654585274266,502.37999934242356,552.0973530095399,692.4400759894891,507.37638584540775,633.0831461668441,SLC25A5
ENSG00000005059.16,145.68996048604893,146.9084807819137,152.99060501056718,200.4415413566165,170.88331837561407,160.09985372750185,161.90746762795868,125.82197051953882,168.02335641651993,152.19269384961237,MCUB
ENSG00000005075.16,28.868405467847584,22.239273925996546,22.364493055785843,29.696319674316914,27.589055774479576,20.0451687694071,21.571858790840764,25.5780738356293,25.107216502790596,26.717097746034792,POLR2J
ENSG00000005100.13,39.97443543914731,27.359919008748328,36.754898168193506,27.794983944063304,34.502349570776154,36.356008450620216,38.16559632225673,37.561311145725774,34.64937609003882,45.74022297104776,DHX33
ENSG00000005156.12,24.683009834413248,22.85487210369338,23.220603535862324,23.98310043173462,26.97086323379257,24.215102876284657,26.787033443571495,22.06516484345326,25.072915361636134,23.488222606754253,LIG3
ENSG00000005175.10,83.07939895485434,75.10242828305013,96.99577819837347,95.4559162878974,90.88672025576138,94.59233024399902,79.41288675749072,79.33353161272126,84.09873694215453,104.25474244752327,RPAP3
ENSG00000005187.12,8.548749747528491,8.295879056869474,12.605470490896689,12.706278374428939,8.447477918508616,9.205741589331357,5.4522280460366765,7.074327659733106,12.362340213028927,12.087506370727334,ACSM3
ENSG00000005189.20,15.171020678712532,13.8997178899866,13.932362121517395,24.300757391095345,16.793178994625563,18.811732812981468,12.326776451909007,10.443055116748871,13.581162487552906,13.598444667068252,REXO5
ENSG00000005194.15,20.107622645595182,15.108389010855001,12.34009216477255,17.153475805479065,17.302063206583913,15.009361286953299,13.274990025132777,20.21236474209459,14.451749826498604,19.092765744671585,CIAPIN1
ENSG00000005206.17,7.585510339356266,5.988416007938891,5.838323174731098,6.035482227853746,6.004833701108534,6.870952055805288,8.296868765707986,5.389963931225224,5.397641501463334,4.807530942902917,SPPL2B
ENSG00000005238.20,6.14065122709793,5.658778429520237,5.838323174731098,9.847365740182427,5.190618961975174,6.00374451478132,4.978121259424792,4.5477820669712825,5.397641501463334,5.906395158423584,ATOSB
ENSG00000005243.10,1.3244541862368084,1.2636107172715092,1.8576482828689858,3.017741113926873,1.323098951091711,1.0673323581833458,1.659373753141597,0.3368727457015765,0.3482349355782796,0.6867901347004168,COPZ2
ENSG00000005302.19,47.27422488905449,45.54547481414147,61.96583914998688,66.64268296060331,57.91092154401788,60.656564623831926,50.255319380859795,47.1611737799836,52.931710207898504,45.19449953001481,MSL3
ENSG00000005339.15,37.44593199269522,34.22736855913696,34.36649323307624,37.80117816392609,34.09524220120948,35.55550918198271,47.41067866118849,47.66749351677307,42.13642720497184,40.10854386650434,CREBBP
ENSG00000005379.17,13.48535171441114,10.768160895009382,13.136227143144971,16.041676447716533,16.894955837017232,16.27681846229602,18.49016467786351,12.46429159095833,14.103514890920325,7.692049508644668,TSPOAP1
ENSG00000005436.14,10.114013785808355,9.449610581334763,8.359417272910436,6.511967666894831,5.801280016325195,6.137161059554238,6.874548405872331,10.274618743898083,5.571758969252474,6.318469239243834,GCFC2
ENSG00000005448.17,82.71818417678976,97.79248159753419,82.39997026154573,96.88537260502065,75.00953284266085,90.8566669903573,82.96868765707985,70.91171297018185,76.78580329501067,54.80585274909326,WDR54
ENSG00000005469.12,8.067009638516357,9.998951605769452,9.155684940445921,9.847365740182427,9.363469500033647,11.407114578084505,12.800883238520893,12.127587281629603,9.054108325035271,9.340345831925669,CROT
ENSG00000005483.23,288.4903231525072,317.60580680637366,280.2395123870927,295.26214372579244,294.03319589269245,293.649815045193,323.1035380226062,296.7850573994617,297.9148132697504,300.6767209718425,KMT2E
ENSG00000005486.17,9.511989155700714,9.559489774140982,6.6344581531035205,10.800336618264598,8.345701076116946,7.938284413988634,9.956242518849583,8.5902550153902,7.312933647143872,5.7690371314835005,RHBDD2
ENSG00000005700.15,138.82687970282183,144.87571571499868,174.4862494266226,151.36354113538474,146.15154567443824,176.6435052793437,151.47711832249723,145.52902614308104,155.48689873570186,174.9941263216662,IBTK
ENSG00000005801.18,17.94033397720768,17.855368831010455,19.37261780706228,15.406362528995087,17.810947418542263,19.14534088318615,16.119630744804088,22.570473962005625,16.36704197217914,20.328987987132336,ZNF195
ENSG00000005810.20,86.08952210539255,61.80704595349773,77.62316039131119,94.66177388949559,89.970728674236355,70.57735218487373,86.524488556669,70.91171297018185,81.66109239310657,74.86012468234543,MYCBP2
ENSG00000005812.11,45.39265711011607,63.89475061681588,38.479857288000424,55.90762484748733,41.8302822229764,55.634699170306895,29.631674163242806,54.57338480365539,37.435255574665064,55.080568802973424,FBXL3
ENSG00000005844.19,55.386265969902894,42.35842882679711,44.716513330243856,36.68937880616356,46.919124342559904,37.623465625962936,46.69951848127066,37.561311145725774,40.569369994869575,21.839926283473254,ITGAL
ENSG00000005882.12,3.010123150538201,2.4173422417368,2.3884049351172676,4.288368951369766,2.8497515869667622,3.73566325364171,3.0816941129772517,2.5265455927618237,2.2635270812588177,2.4724444849215006,PDK2
ENSG00000005889.16,34.89695970881947,38.879653582552244,42.34761370209671,37.342481514609204,43.92861538256547,45.754937196782755,38.77743113037937,36.47018032239837,42.597664377145264,35.415706876096394,ZFX
ENSG00000005893.17,140.5125486671232,144.4911385401769,145.95807936827745,140.08671907807906,140.8592516469138,151.62790313442156,129.19409935173863,104.93586028604108,156.35748607464757,129.11654532367837,LAMP2
ENSG00000006007.12,91.38733885033977,105.92354186519434,95.40350824162863,119.43901671963202,93.63469500033648,107.13348545265333,86.524488556669,107.4624058788029,96.28695968739432,97.66155715439926,GDE1
ENSG00000006015.18,30.342041357425064,25.32715394183329,25.874386797103732,22.871301073972088,22.187351641384076,20.479439622642946,35.55800899589136,24.423274063364296,27.16232497510581,23.900296687574503,REX1BD
ENSG00000006025.13,2.528503446452089,3.516134169798982,1.9903374459310563,1.9059417561643408,2.747974744575092,2.8017474402312823,1.1852669665297122,2.021236474209459,1.3929397423131185,0.9615061885805835,OSBPL7
ENSG00000006042.12,10.35482363785141,6.647691164776201,10.615133044965633,7.3061100652966395,9.058138972858638,7.271201690124043,8.059815372402044,6.73745491403153,8.705873389456992,4.532814889022751,TMEM98
ENSG00000006062.18,10.114013785808355,8.021181074853928,5.307566522482817,5.876653748173384,6.819048440241895,5.803619697621943,7.111601799178273,6.063709422628377,7.138816179354732,6.593185293124001,MAP3K14
ENSG00000006125.18,72.84485983809844,65.48799891250604,77.49047122824913,88.94394862100256,88.95296025031965,78.04867869215715,64.47852297921635,67.71125344964402,82.00932732868485,75.95898889786609,AP2B1
ENSG00000006194.11,15.893450234841701,20.052952687134816,18.045726176441576,24.300757391095345,20.864252690292368,21.346647163666916,16.830790924721914,15.664582675123306,18.45645158564882,21.153136148772838,ZNF263
ENSG00000006282.22,7.1038906352701545,8.790335424497455,9.15555225128286,8.735566382419895,8.854585288075297,8.20511750353447,6.874548405872331,6.9058912868823175,8.357638453878712,4.6701729159628345,SPATA20
ENSG00000006327.14,0.9632394081722243,1.7031274884963818,1.1942024675586338,1.9059417561643408,1.6284294782667212,0.7337909962510502,0.9482135732237698,0.8421818642539413,1.915292145680538,1.6482963232810002,TNFRSF12A
ENSG00000006432.16,1.8060738903229205,4.450107308651837,3.3172290765517602,2.5412556748857877,2.747974744575092,3.535538436482333,4.029907686201022,4.716218439822071,4.178819226939356,4.532814889022751,MAP3K9
ENSG00000006451.8,96.80556052130854,127.50881483560826,98.18998066593211,115.15064776826226,95.97169485533401,101.92643783498349,105.0146532345325,118.74040009577313,104.11841515361425,135.28199772091094,RALA
ENSG00000006459.11,40.094840365168835,38.01820071095149,44.71624795191773,37.64234968424573,49.36176855995999,38.09042353266815,47.17362526788255,30.48698348599267,42.13642720497184,28.570469603537337,KDM7A
ENSG00000006530.18,52.97816744947234,47.90732806351113,53.473732714014375,51.142929285556164,50.175983299093346,51.16524492041413,53.33701349383705,47.330620771071494,55.5434722247356,70.32730979332268,AGK
ENSG00000006576.17,88.8588354038877,101.63825334575182,100.57838560104938,109.59165097944961,97.09500586481087,118.9407829567842,98.61421161527207,111.84175157292339,105.86342041579701,114.69395249496961,PHTF2
ENSG00000006625.18,98.72349058790546,93.72541315500483,111.32421747163114,104.02661870840907,94.14042413018068,106.39302362916361,100.74745510163221,104.43055116748872,115.43935879179634,131.0363984662199,GGCT
ENSG00000006634.8,55.90593363061181,51.94961874806269,66.52729450857169,79.50191316096442,64.97291130704869,66.65990888897892,56.39642458784354,57.88147516644487,63.14491851600608,58.23719362008348,DBF4
ENSG00000006652.15,22.15450638796116,23.953664031755565,27.997413406096857,16.835818846118343,21.882021114209067,22.080438159917964,26.947518590839618,24.591710436215084,22.983505748166454,29.531975792117922,IFRD1
ENSG00000006695.12,12.522112306238915,16.262120535320292,11.543957186400126,11.276822057305683,8.956362130466967,11.94078075717618,11.141509485379295,17.012073657929612,9.054108325035271,16.89503731363025,COX10
ENSG00000006704.11,0.8428344821506962,1.2086711208684,1.4595807936827745,1.4294563171232555,1.221322108700041,2.0012481715937733,0.7111601799178273,1.347490982806306,0.6964698711565592,1.3735802694008337,GTF2IRD1
ENSG00000006712.15,24.201390130327134,28.403771340407403,18.841861154813998,14.453391650912918,17.912724260933935,20.145898260710652,22.045965577452648,24.423274063364296,17.23762931112484,18.131259556091003,PAF1
ENSG00000006715.16,29.740016727317425,33.45821420949344,26.007075960165803,26.365527626940047,26.869086391400902,28.751265398563874,22.520072364064532,24.08640131766272,27.51055991068409,20.603704041012502,VPS41
ENSG00000006744.19,43.22536844172856,33.238455823881004,36.22414151594523,64.96084818926795,46.613793815384895,40.82546270051297,39.82497007539833,41.26691134844312,41.788192269393555,59.20130961117593,ELAC2
ENSG00000006756.16,13.48535171441114,11.921892419474673,13.799672958455323,6.829624626255554,12.51855161417542,7.004368600578206,11.852669665297123,3.0318547113141885,14.974102229866025,3.2965926465620004,ARSD
ENSG00000006757.12,9.030369451614602,13.625019907971055,11.809335512524267,7.941423984018086,9.872353711991998,11.073573216152212,13.274990025132777,11.285236981002813,9.57646072840269,12.499580451547585,PNPLA4
ENSG00000006831.10,150.50615752691004,130.5364810537872,172.76129030681568,182.17626619337491,168.23712047343065,163.6353921639842,142.23203598356545,131.54880719646562,158.44689568811722,138.7316072094842,ADIPOR2
ENSG00000006837.12,2.648908372473617,3.9007113446207455,3.0518507504276196,5.717825268493022,3.765743168491793,1.5342235566161733,3.5558008995891366,2.694981965612612,2.959996952415377,2.197728431041334,CDKL3
ENSG00000007038.11,3.732552706667369,1.2636107172715092,5.174877359420746,0.9529708780821704,3.969296853275133,0.6670827238645911,4.266961079506964,2.021236474209459,2.959996952415377,1.3735802694008337,PRSS21
ENSG00000007047.16,10.35482363785141,11.812013226668455,13.401605469269112,9.847365740182427,10.483014766342018,13.074821387745985,7.585708585790158,8.253382269688624,9.22822579282441,7.417333454764501,MARK4
ENSG00000007080.11,10.114013785808355,3.3513153805896545,4.644120707172465,7.782595504337725,6.819048440241895,4.802995611825056,5.4522280460366765,7.411200405434682,9.22822579282441,6.181111212303751,CCDC124
ENSG00000007129.18,3.010123150538201,2.801919416558564,2.786472424303479,3.8118835123286816,3.562189483708453,2.0679564439802323,2.8446407196713093,3.8740365755681294,2.611762016837097,1.6482963232810002,CEACAM21
ENSG00000007168.15,105.95633489894468,113.99966253645137,115.83763935318747,100.85608459702969,112.97229505475379,133.0829367027135,104.30349305461468,124.81135228243409,117.87752569324766,123.34750819219485,PAFAH1B1
ENSG00000007202.16,43.70698814581468,32.96375784186546,30.783885830400337,33.35398073287596,36.94499378817624,35.48880090959624,34.37274202936165,37.561311145725774,37.78349051024334,42.58098835142584,BLTP2
ENSG00000007255.10,46.3558965182883,46.204200575014745,52.01415192033161,65.27850514862867,58.5216843752103,55.90153225985273,46.69951848127066,42.782838704100214,43.18113201170667,19.367481798551754,TRAPPC6A
ENSG00000007264.15,1.2040492602152804,1.9228858741088182,0.39806748918621127,0,0.5088842119583504,0.06670827238645911,1.1852669665297122,1.0106182371047294,1.3929397423131185,0.27471605388016673,MATK
ENSG00000007312.14,2.889718224516673,3.8457717482176363,3.449918239613831,3.6530550326483198,3.562189483708453,2.2680812611396095,4.029907686201022,7.242764032583894,2.611762016837097,2.7471605388016673,CD79B
ENSG00000007341.19,1.9264788163444486,0.8790335424497455,3.9806748918621127,3.970711992009043,1.7302063206583913,2.0012481715937733,2.133480539753482,1.0106182371047294,2.785879484626237,1.923012377161167,ST7L
ENSG00000007376.8,2.0468837423659765,2.966738205767891,3.449918239613831,3.6530550326483198,3.765743168491793,2.2013729887531506,2.607587326365367,1.6843637285078825,3.3082318879936565,1.7856543502210835,RPUSD1
ENSG00000007392.17,25.766654168607,14.5040534504208,21.362955252993338,25.571385228538237,22.899789538125766,25.615976596400298,24.41649951051207,24.254837690513508,22.635270812588175,28.158395522717086,LUC7L
ENSG00000007520.4,26.24827387269311,32.79893905265613,26.803210938538225,19.21824604132377,32.56858956533443,22.147146432304424,30.579887736466574,30.823856231694247,24.028210554901296,14.834666909529002,TSR3
ENSG00000007541.17,1.0836443341937523,0.8240939460466364,1.0615133044965634,2.0647702358447027,0.6106610543500205,1.5342902648885595,0.4741067866118849,1.1790546099555177,1.044704806734839,1.5109382963409168,PIGQ
ENSG00000007545.16,14.328186196561836,9.6693689669472,14.065051284579464,11.276822057305683,12.823169703453688,12.874696570586607,13.512043418438719,10.274618743898083,12.014105277450648,14.972024936469086,CRAMP1
ENSG00000007866.22,0.7224295561291683,1.0438523316590729,0.26537832612414086,0.6353139187214469,1.4248757934833811,0.26683308954583645,0.23705339330594244,2.021236474209459,0.1741174677891398,0.6867901347004168,TEAD3
ENSG00000007923.17,11.318063046023635,7.966241478450819,9.55361974046907,7.941423984018086,8.549254760900286,7.5380347796698794,6.637495012566388,5.7268366769268,8.531755921667852,12.087506370727334,DNAJC11
ENSG00000007944.16,52.85776252345081,36.91940878288931,37.94910063575214,32.40100985479379,50.48131382626836,37.957006987895234,47.884785447800375,38.23505663712893,52.235240336741946,43.67985256694651,MYLIP
ENSG00000007968.7,24.201390130327134,13.295382329552401,14.728497099889816,20.488873878766665,17.098509521800572,21.880313342758587,21.571858790840764,17.34894640363119,18.45645158564882,10.164493993566168,E2F2
ENSG00000008018.9,211.79226487186781,226.18631839160014,206.06627023539536,192.34128889291804,191.44224053873143,210.39789110689202,238.23866027247215,271.01412391691827,195.35979885941487,208.50948489504654,PSMB1
ENSG00000008083.14,138.46566492475725,136.08538029050123,129.23924482245658,138.81609124063615,115.3131624297622,147.42528197407464,131.32757989149212,147.88713536299207,130.23986590627658,115.38074262967002,JARID2
ENSG00000008128.23,17.67026572814139,11.579124277515676,15.390616023569548,26.399516921591644,16.145471169644974,18.187877049623303,11.31005444801982,15.872938468339731,11.92060419724788,22.935219190293477,CDK11A
ENSG00000008130.15,8.039436910457425,5.700587462383003,5.077881581222373,5.627610692034577,5.7843850604881775,4.811334145873363,7.163990599098887,6.391991913314563,6.168633648833645,6.24594420101947,NADK
ENSG00000008277.15,3.491742854624313,1.4284295064808363,2.5210940981793377,0.31765695936072347,1.221322108700041,1.6677068096614778,2.133480539753482,2.021236474209459,3.3082318879936565,0.41207408082025004,ADAM22
ENSG00000008282.10,64.17582556947444,44.88565026134013,66.07920320491107,35.418750968720666,57.911023320860274,42.89341914449321,72.77539174492433,48.00436626247465,66.8611076310297,51.78397615641143,SYPL1
ENSG00000008283.16,5.177411818925705,5.603838833117128,3.5826074026759014,4.60602591073049,3.867520010883463,5.736911425235483,3.792854292895079,2.694981965612612,1.7411746778913981,1.923012377161167,CYB561
ENSG00000008294.22,38.77038617893203,36.64471080087377,45.11431544110394,50.983941977396114,41.52495169580139,39.357880708010875,34.609795422667595,37.2244384000242,40.2211350592913,53.43227247969242,SPAG9
ENSG00000008300.17,3.371337928602785,3.8457717482176363,2.123026608993127,3.1765695936072347,3.562189483708453,4.336037705119842,1.8964271464475395,2.021236474209459,4.5270541625176355,3.159234619621917,CELSR3
ENSG00000008311.16,1.6856689643013925,1.0987919280621818,1.0615133044965634,1.5882847968036173,1.5266526358750512,1.6009985372750186,2.133480539753482,2.5265455927618237,0.8705873389456991,1.5109382963409168,AASS
ENSG00000008324.12,104.02985608260022,101.03391778531763,97.52653485062176,91.00871885684727,97.70576869600328,98.1945769528678,111.17804146048701,117.4001518769994,90.71520071814184,77.05785311338676,SS18L2
ENSG00000008382.16,3.250933002581257,4.065530133830073,3.7152965657379715,7.623767024657363,4.071073695666803,3.00187225739066,4.978121259424792,4.884654812672859,4.352936694728496,3.846024754322334,MPND
ENSG00000008394.13,2.648908372473617,3.2963757841865458,4.246053217986254,4.764854390410852,7.938593706550266,6.270577604327156,3.318747506283194,8.084945896837835,5.571758969252474,11.263358209086835,MGST1
ENSG00000008405.12,19.505598015487543,16.9213956921576,19.50530697012435,12.229792935387852,13.73987372287546,15.543027466044972,20.623645217616993,21.05454660634853,21.764683473642478,32.14177830397951,CRY1
ENSG00000008513.17,101.98297234023424,120.2078369300027,82.00190277235951,78.77781412210166,81.72680444051107,95.12599642309068,81.78342069055014,89.60815035661935,78.17874303732378,56.154708573644875,ST3GAL1
ENSG00000008516.19,21.432076831831992,42.578187212409546,31.049264156524476,51.778084375797924,39.08230747840131,37.3566325364171,36.032115782503254,41.43534772129391,30.122321927521188,26.647457226376172,MMP25
ENSG00000008517.19,456.0938597695482,626.9157345558779,438.4051274462437,884.5159621684141,526.6951593768927,563.1513021947602,396.82738039414767,608.7290514827487,487.35461822433456,396.96469785684087,IL32
ENSG00000008710.20,5.297816744947234,3.7262781260408744,4.5049297751203525,5.55899678881266,5.292395804366844,4.4694542498927605,5.4522280460366765,3.604033069888316,6.442346308198173,3.1578610393525164,PKD1
ENSG00000008838.21,136.65959103443433,105.81366267238812,159.49237400060863,253.17259661049658,145.33733093530486,217.9359258865619,120.6601771927247,113.02080618287891,177.0774647415552,169.36244721712276,MED24
ENSG00000008853.18,1.8060738903229205,0.8240939460466364,2.5210940981793377,1.747113276483979,2.1373136902250716,2.4682060782989867,1.8964271464475395,2.694981965612612,1.2188222745239787,3.159234619621917,RHOBTB2
