gene_id,gene_symbol,logFC_CRISPRoff,padj_CRISPRoff,pvalue_CRISPRoff,logFC_KO,padj_KO,pvalue_KO,weighted_score_CRISPRoff,weighted_score_KO,significant
ENSG00000181804.15,SLC9A9,2.3136928395841205,1.2291565535239874e-9,2.156919548766941e-12,0.9406685432694516,0.024924517271804,0.00186403907644247,26.991924863159706,2.567597107305748,Both
ENSG00000120875.9,DUSP4,-2.1122175835975052,1.4406717128263208e-9,2.6123551180168427e-12,-1.116570533022504,0.01419599139633828,7.757903207110276e-4,-24.46574822849315,-3.4728198014268448,Both
ENSG00000205268.11,PDE7A,-1.3516846443447177,1.4701579294335396e-9,2.751816433193336e-12,-0.689723683842873,0.00588060620874002,2.3398247404019857e-4,-15.625988858931073,-2.5042602498709723,Both
ENSG00000223865.12,HLA-DPB1,2.2125285326857993,1.978764223292399e-9,3.955082225201169e-12,1.1876082834989503,0.00201067884777006,5.503862326479796e-5,25.229118772848675,5.058418485629596,Both
ENSG00000108679.13,LGALS3BP,1.7858039419850926,1.978764223292399e-9,4.05104982541144e-12,0.8917793614262693,0.16045343261086722,0.03268989672118949,20.34465071591577,1.3248153370671276,CRISPRoff only
ENSG00000008517.19,IL32,-1.4196623343573016,2.503553342716088e-9,5.271871802630976e-12,-0.7671073737506694,5.461474074774438e-4,8.809690315160643e-6,-16.011001720972168,-3.877757966094711,Both
ENSG00000138760.11,SCARB2,2.420257395259004,2.564103523605778e-9,5.5493583512759575e-12,2.0318587543643227,3.7618805136208034e-4,4.964843771031464e-6,27.241829674179005,10.777170666862608,Both
ENSG00000183508.5,TENT5C,1.5592652596219956,2.8309080649607975e-9,6.292378712477205e-12,0.6467064007221955,0.04283261235875536,0.00419620388491421,17.465618866089255,1.5373138641723778,Both
ENSG00000134460.19,IL2RA,1.7353437486241283,3.3505017311569643e-9,7.643283078797475e-12,0.42922938321860854,0.03419353222379222,0.00304195075996196,19.29133065345339,1.0803050374973127,Both
ENSG00000119139.21,TJP2,2.4434855622829597,3.3698645755644875e-9,7.884568496875264e-12,1.080696682417353,0.00306491719341591,9.785117913059508e-5,27.130562821786846,4.3329819536767005,Both
ENSG00000133106.15,EPSTI1,2.7128042162462767,3.4953023656830318e-9,8.382510352889816e-12,1.1424333507981483,6.216010915091048e-5,3.342268064620272e-7,30.04871744742553,7.398351220937316,Both
ENSG00000114737.16,CISH,-1.4540858518551707,4.3921609232753244e-9,1.0790287715112519e-11,-0.8345533162029638,0.00467534599154211,1.741978540679658e-4,-15.946911516137565,-3.137050196174935,Both
ENSG00000164442.11,CITED2,1.7373414035059214,4.676605525295425e-9,1.1903284431748568e-11,-0.05046544580360946,0.9225111663889402,0.8128451601000604,18.97929635444057,-0.004541495272150317,CRISPRoff only
ENSG00000136161.13,RCBTB2,-1.9049178093005543,4.676605525295425e-9,1.22238074855241e-11,0.6482652586133547,0.08459503262292774,0.01174356694931639,-20.787974684473568,1.2512815840161402,CRISPRoff only
ENSG00000072736.19,NFATC3,-1.3767789324647706,4.676605525295425e-9,1.2531021804778263e-11,-1.159888411164554,2.988182743746812e-5,1.3730040957679166e-7,-15.009662527954312,-7.959534914778502,Both
ENSG00000184634.17,MED12,-5.064100523006505,4.676605525295425e-9,1.2583285807416327e-11,-0.7771131382205029,0.43297100564850344,0.18260210366288432,-55.19973859678021,-0.5738935635774329,CRISPRoff only
ENSG00000133574.10,GIMAP4,-1.7015605009539043,5.157305773295668e-9,1.4178367533042606e-11,-1.1792267461215895,9.150140360724148e-6,2.5941350128165048e-8,-18.459164306639614,-8.94562285140065,Both
ENSG00000139737.23,SLAIN1,1.589291340236247,5.273005852685605e-9,1.4964289129925585e-11,0.7664628558337298,0.04446486937764857,0.00442635075887324,17.203989613509382,1.8042184387781346,Both
ENSG00000124126.14,PREX1,-1.3999708695864814,5.273005852685605e-9,1.5113318131819996e-11,-0.4736564917597352,0.03690294236314458,0.00337317930487244,-15.148581036338054,-1.170860172690304,Both
ENSG00000118513.21,MYB,2.8507449814621566,5.81273288085624e-9,1.7000271644993683e-11,0.18038251384987827,0.6544087197857541,0.39354802982147863,30.70122390698839,0.07305532530929687,CRISPRoff only
ENSG00000146376.11,ARHGAP18,1.829525513830186,7.167947808217811e-9,2.1813796990893127e-11,1.4550618984762995,2.486054951302187e-4,2.8435666174831934e-6,19.505063156683498,8.069972040052402,Both
ENSG00000170854.18,RIOX2,1.5343613192743246,7.167947808217811e-9,2.2221644468620963e-11,0.23575839703925192,0.4888562579231632,0.22304156376257725,16.34589453212734,0.15362351897291823,CRISPRoff only
ENSG00000164171.11,ITGA2,2.3813533651320253,7.681813996207876e-9,2.4264035785869515e-11,0.9044641733567158,0.08381289156307428,0.0115940210735898,25.278153990880305,1.750830917742481,CRISPRoff only
ENSG00000116679.17,IVNS1ABP,-1.3501844486991,8.364333607718798e-9,2.7834937373809248e-11,0.0305247382705978,0.9300954009252164,0.8286371155307737,-14.2517500960962,0.0024919058758764707,CRISPRoff only
ENSG00000091436.17,MAP3K20,1.4320069846658845,8.364333607718798e-9,2.8132773289378964e-11,1.750446472273078,1.6789322252670882e-4,1.5756915986473797e-6,15.108801327255847,10.157016034216069,Both
ENSG00000136960.13,ENPP2,6.389386200639406,8.364333607718798e-9,2.8300346972524196e-11,2.474153314899288,0.03720054873334905,0.00342220318291929,67.39657616907336,6.100505501006671,Both
ENSG00000115159.17,GPD2,1.7529266377413546,9.920074657413406e-9,3.506077344789951e-11,1.0941306704947442,0.00280866114203265,8.676673388232672e-5,18.32716090815628,4.443972282081791,Both
ENSG00000010610.10,CD4,2.2832431843398027,9.920074657413406e-9,3.539568051603988e-11,-0.00141633735019904,0.99766027424417,0.9948318308036498,23.86228807326789,-3.187222777648721e-6,CRISPRoff only
ENSG00000173218.15,VANGL1,1.7746375649743344,1.0885568882656736e-8,3.9993386338226e-11,0.04101895969369965,0.95459669498586,0.8915732811481826,18.452702379533218,0.002044506163116231,CRISPRoff only
ENSG00000196141.14,SPATS2L,1.998729228780502,1.0885568882656736e-8,4.0114110880169304e-11,1.1444984281150583,0.00110828914789002,2.24279845159092e-5,20.7801938280464,5.32101325360664,Both
ENSG00000049239.13,H6PD,1.56661782113411,1.1653945356172688e-8,4.4308987374311225e-11,0.4558125210986012,0.20250575993026596,0.04800825768216785,16.21999041837616,0.6010727037239264,CRISPRoff only
ENSG00000136636.13,KCTD3,3.01300107268567,1.2926724851679552e-8,4.990429575402728e-11,1.628533027987368,4.660543474411961e-4,7.10768190447029e-6,31.039521463851674,8.384131016332788,Both
ENSG00000156535.15,CD109,1.557874826013255,1.549447754187825e-8,6.072356079233987e-11,1.4985267341955144,5.848752553072356e-4,9.85228215921896e-6,15.916250577136365,7.502318887388467,Both
ENSG00000164398.15,ACSL6,-3.5701515255927547,2.0966496872622673e-8,8.462144853831094e-11,-0.5677442348660816,0.13396168384798027,0.02462908237148886,-35.96042101924463,-0.9132459932032796,CRISPRoff only
ENSG00000145730.21,PAM,1.8790350572880492,2.450960532531865e-8,1.0178883821347821e-10,0.5676561282384825,0.285489795884663,0.08721555224773912,18.775881707011454,0.6013783450430694,CRISPRoff only
ENSG00000198879.13,SFMBT2,-1.9026045436969723,2.4985012013267992e-8,1.0668611821294826e-10,0.10734074089378404,0.871836323099469,0.718749574100827,-18.97256719291638,0.015395066638757149,CRISPRoff only
ENSG00000102265.12,TIMP1,1.4882654331335752,2.9886883417551496e-8,1.3286167172051436e-10,0.9493533284748388,0.15796774080959386,0.03185916993745157,14.699002804595603,1.4209593507126352,CRISPRoff only
ENSG00000204287.14,HLA-DRA,2.729093212125645,3.377823474641997e-8,1.5411220813177104e-10,1.2644759812334545,4.7143287016302795e-6,1.1521968671498386e-8,26.778307321963183,10.038008828113222,Both
ENSG00000185201.18,IFITM2,-1.491111880820538,3.4251111866957424e-8,1.5827315380730208e-10,-0.46635046478123177,0.09563054017194808,0.01402408624500822,-14.613780279136265,-0.8642059037557696,CRISPRoff only
ENSG00000106868.17,SUSD1,1.148627840937405,3.4840482163347565e-8,1.6303454451730262e-10,-0.02167547632889529,0.9793633944296796,0.9484462156069364,11.242448111136877,-4.982605037210111e-4,CRISPRoff only
ENSG00000185885.17,IFITM1,-1.5763082816132723,3.4864216887528464e-8,1.651849302696423e-10,-0.12068374293833264,0.9288223295251417,0.82621511157975,-15.419494231091331,-0.010005510902396892,CRISPRoff only
ENSG00000198945.8,L3MBTL3,2.0103773055582987,3.744560769626992e-8,1.796057458524879e-10,0.23060949761508381,0.6174374376081339,0.3466158413981676,19.59249344433727,0.1061153275939165,CRISPRoff only
ENSG00000109861.17,CTSC,0.9530844586380948,3.774242626417594e-8,1.836660741370039e-10,0.6279975697942829,0.0192126633115644,0.00125156956751741,9.279202704132956,1.8227912096506016,Both
ENSG00000128829.12,EIF2AK4,1.3710228485205749,3.774242626417594e-8,1.8760722534621107e-10,0.6732581754887488,0.0447615346014736,0.0044853429432506,13.335597094527234,1.5809477735160227,Both
ENSG00000173762.9,CD7,1.349180042424264,3.774242626417594e-8,1.8765244691477275e-10,0.7965301655989137,0.1770026996721638,0.03894247469055571,13.122996350163188,1.122770166075121,CRISPRoff only
ENSG00000205730.7,ITPRIPL2,1.8654909055123443,3.810138898248321e-8,1.9389452746116283e-10,1.3652493704680673,2.7547337225903888e-5,1.2388087910759397e-7,18.118458133892684,9.429771560438759,Both
ENSG00000171840.13,NINJ2,2.342026394816654,3.9674521633166464e-8,2.0422074776080068e-10,0.92012753446779,0.14626438719186555,0.02808817238206601,22.69400188623459,1.427556263469341,CRISPRoff only
ENSG00000133104.14,SPART,2.088363885423288,4.3527752630751625e-8,2.342391929123274e-10,0.7676941146563886,0.00690359223830344,2.895337833837305e-4,20.11165517298617,2.7163326652113744,Both
ENSG00000188404.10,SELL,1.2623166133448596,4.782083041285221e-8,2.6013905173112157e-10,-0.4115680434913438,0.10438581059798852,0.01639843744043027,12.099045266190613,-0.7347302557554976,CRISPRoff only
ENSG00000102780.17,DGKH,2.0275812584576087,5.019623653319224e-8,2.7599708903369623e-10,0.8381683890193893,0.00254504499363557,7.688130834230048e-5,19.38184288047157,3.448374981191315,Both
ENSG00000183780.13,SLC35F3,2.8257558473238227,5.1823542784211175e-8,2.8797593381493107e-10,1.4685008079637123,0.01070126534096416,5.369700850614509e-4,26.95953001855944,4.802070932630407,Both
ENSG00000179218.15,CALR,0.7668605085171881,5.3856709852068975e-8,3.0242420132186597e-10,-0.00575353310992769,0.9873962123991218,0.9675563635139872,7.300039239077006,-8.241203417065362e-5,CRISPRoff only
ENSG00000172057.10,ORMDL3,1.1164707279715886,5.7429214258976273e-8,3.2891206324076427e-10,-0.01447231463473405,0.9764761855600576,0.9401053353598052,10.587402816711823,-3.88197879320534e-4,CRISPRoff only
ENSG00000116701.16,NCF2,2.58361739858751,5.7429214258976273e-8,3.29203497740973e-10,-0.5806776422356321,0.12012329839241492,0.02062570450171126,24.49924385326025,-0.9787851287531611,CRISPRoff only
ENSG00000204257.15,HLA-DMA,1.4855193689121993,5.8463807088683444e-8,3.419736025309045e-10,0.39162957844383056,0.6954878277797759,0.4454820850144776,14.061937363492166,0.1375284636431097,CRISPRoff only
ENSG00000122224.19,LY9,2.1758012257920303,6.51017372748592e-8,3.93316297368823e-10,0.22091345427727427,0.6535135346645046,0.3922742304076702,20.463972011237477,0.08978148576446748,CRISPRoff only
ENSG00000206503.15,HLA-A,1.1521307721511234,6.51017372748592e-8,3.9386851309379625e-10,0.1499727080447952,0.6416766788061226,0.3769075306942616,10.83538521055909,0.06355321239440495,CRISPRoff only
ENSG00000079385.23,CEACAM1,1.9596203305106217,6.51017372748592e-8,3.9603302974879247e-10,1.1561362431976905,0.061611075654219,0.0072339640536331,18.42487668532,2.474852589003645,CRISPRoff only
ENSG00000118985.16,ELL2,1.8054852819605955,6.608888815787623e-8,4.059039106561186e-10,0.8228926493314098,0.00421275750366304,1.5238246909329611e-4,16.956353622670374,3.141034725350851,Both
ENSG00000179144.5,GIMAP7,-1.7380538866989743,6.660078251518283e-8,4.1462960959650803e-10,-1.79143062455379,7.935600867892425e-8,2.3273831854215737e-11,-16.307011959715243,-19.04851849255218,Both
ENSG00000159335.19,PTMS,1.3650715965476792,6.691381577625293e-8,4.2662645762819184e-10,1.296841883312758,0.00955979877774226,4.644852861998147e-4,12.790655629546775,4.322410359074116,Both
ENSG00000288771.3,NA,4.287968923692568,6.85020829312105e-8,4.407597755283784e-10,1.468430960554745,0.15630086528935408,0.03121906868588549,40.117371280961905,2.2108403689555973,CRISPRoff only
ENSG00000131873.7,CHSY1,1.176992675900941,7.239102459365839e-8,4.700165962737528e-10,0.43989077689998457,0.21405591382051467,0.05317392482333833,10.978854453315135,0.5605533812823756,CRISPRoff only
ENSG00000111537.5,IFNG,3.096336353595504,7.934022753586013e-8,5.197768766972587e-10,0.681060042091802,0.27837225570504237,0.08365591104089357,28.746953475218127,0.7338444883568235,CRISPRoff only
ENSG00000180875.5,GREM2,9.711321466968274,8.007295897818844e-8,5.292609010607915e-10,1.689856296441819,0.07966536910144864,0.01071654588753478,90.08542449092877,3.328924252682799,CRISPRoff only
ENSG00000152784.16,PRDM8,2.3863729038716373,8.626965043382893e-8,5.783101226873931e-10,1.3127806697977753,0.0011107043672872,2.2585444168123764e-5,22.04492917099423,6.099403955397679,Both
ENSG00000114455.15,HHLA2,6.860665109638187,8.626965043382893e-8,5.80311757129757e-10,3.0307301555908244,0.00597764625442351,2.390123490135124e-4,63.36742618328044,10.976030685973761,Both
ENSG00000109906.15,ZBTB16,-4.377841700486852,8.786501565784058e-8,5.96182839044777e-10,-1.5360669036436334,0.01902487293763029,0.00122590366621673,-40.38392842375831,-4.472325848714014,Both
ENSG00000169554.23,ZEB2,2.4319954576179983,9.078203528906764e-8,6.212855714097401e-10,0.3700367806477996,0.5184798132871198,0.2500635829820101,22.390673816377966,0.22274347374935274,CRISPRoff only
ENSG00000105383.15,CD33,1.6740660540248644,9.66192696225181e-8,6.668854594909416e-10,2.2443111566898826,0.03972550961653914,0.00377149375681979,15.36114431863371,5.439058029867078,Both
ENSG00000143641.10,GALNT2,1.3650304086706544,1.026600609968105e-7,7.145851227550566e-10,0.5925913462688598,0.1295252227695449,0.02324946117794152,12.484494446733473,0.9680495834154398,CRISPRoff only
ENSG00000197442.11,MAP3K5,1.5114759570895109,1.0797745883131033e-7,7.579138429900116e-10,-0.05475556559998187,0.8820727471025427,0.7324238040841823,13.785235332336422,-0.007405008506994923,CRISPRoff only
ENSG00000119411.11,BSPRY,2.4601615818326628,1.1151382372537416e-7,7.957818492334841e-10,2.102911413238546,0.00219398884875505,6.155780619735062e-5,22.38551695449169,8.85476455540786,Both
ENSG00000157191.20,NECAP2,1.0426826176051751,1.1570844924823165e-7,8.32483578470548e-10,0.03454866818626943,0.937868477863523,0.8438506359105014,9.467166457654294,0.0025474259412418087,CRISPRoff only
ENSG00000197892.13,KIF13B,1.5515317416387966,1.2872153631886377e-7,9.411670589528527e-10,1.151556301673302,0.00182422435353394,4.73006148694849e-5,14.0046425970584,4.980634407871232,Both
ENSG00000173848.19,NET1,1.3827774027441209,1.3203121841747744e-7,9.73089232604244e-10,0.25605026410215553,0.4160033878902587,0.17026523437393287,12.461378848994233,0.19687039574226498,CRISPRoff only
ENSG00000143653.10,SCCPDH,1.467878215139462,1.423289020268425e-7,1.0573099296565859e-9,0.5112402555161469,0.32427442230487347,0.10911648856910494,13.175377891367106,0.49186916709785694,CRISPRoff only
ENSG00000170006.13,TMEM154,1.296320792840966,1.426738200474668e-7,1.0682176512678844e-9,0.22465760352591096,0.43111593853451285,0.18159798590323029,11.629734905738445,0.1664463410479924,CRISPRoff only
ENSG00000196914.9,ARHGEF12,-1.9424592116794073,1.4575331480709412e-7,1.1033124009805047e-9,-0.4679264259568837,0.2838908916242182,0.08636899547703265,-17.399192811285854,-0.4977062610791563,CRISPRoff only
ENSG00000127528.6,KLF2,-1.6554786246549194,1.4575331480709412e-7,1.1083253933623206e-9,-2.7793944583468013,9.963836201624051e-9,9.740772511119416e-13,-14.825361888551907,-33.38443693870444,Both
ENSG00000138758.12,SEPTIN11,0.9130576146421944,1.6076797517857134e-7,1.2319024770936382e-9,1.2674216771415074,0.00136472263654545,3.108616426973227e-5,8.134817125339383,5.712818118021738,Both
ENSG00000079819.20,EPB41L2,2.4038253561212835,1.6247051086278818e-7,1.2599566232301367e-9,0.46048286935940735,0.1580161942342458,0.03191256314757432,21.39319088400244,0.6889000149583192,CRISPRoff only
ENSG00000085871.9,MGST2,2.6131694902147276,1.6247051086278818e-7,1.2639551909657711e-9,0.758733109175184,0.03074526248850323,0.00256385852993384,23.252683295177153,1.9659578677608995,Both
ENSG00000234745.14,HLA-B,0.8941306447606883,1.6386768548306698e-7,1.2939949426891694e-9,0.13509269399234544,0.3493376247867452,0.124064525955046,7.9470934538276286,0.1224415846577999,CRISPRoff only
ENSG00000127951.8,FGL2,2.0302294205060205,1.7050090214547758e-7,1.3563478411198494e-9,1.0719809457291258,0.07295074837014175,0.00932906063069344,18.003321122569762,2.17629507119994,CRISPRoff only
ENSG00000178202.14,POGLUT3,1.0793305634555443,1.974901336451747e-7,1.5941529271779426e-9,0.7961208812466559,0.12121200142348258,0.02105108658174216,9.495378272642272,1.3348761687549764,CRISPRoff only
ENSG00000100784.12,RPS6KA5,-1.1818368817953555,1.9929658862034658e-7,1.6203922448659436e-9,-0.43507883725996954,0.05068573913805063,0.00537628575274073,-10.38879510462961,-0.9874191030589256,CRISPRoff only
ENSG00000080546.14,SESN1,-1.8559913113910311,2.055872275149162e-7,1.683564099911574e-9,-0.18784268021001663,0.624414949778617,0.3559452118642209,-16.28404152597484,-0.08426939050881038,CRISPRoff only
ENSG00000103811.18,CTSH,1.480668122014961,2.2665741565568057e-7,1.8958826882757553e-9,-0.0923836499924857,0.8460515537893936,0.6756229279102157,12.91466652397561,-0.01573253101359971,CRISPRoff only
ENSG00000178562.19,CD28,2.0568176862454632,2.4598184856056473e-7,2.085116357264115e-9,-0.7134258605355684,0.00184553152172757,4.835296195356242e-5,17.854966340749492,-3.078844175877557,Both
ENSG00000170365.10,SMAD1,8.843906949841504,2.534668765182438e-7,2.164609497640594e-9,3.306107182614705,0.00695141870290799,2.962170235013333e-4,76.62909693001218,11.665235476861993,Both
ENSG00000233093.9,LINC00892,-1.9889190353882529,2.5396047494797906e-7,2.1836797974586406e-9,-0.05991977188583296,0.9415649245191744,0.8544661536074998,-17.225651946919488,-0.004092828138342902,CRISPRoff only
ENSG00000235576.4,NA,-1.7201499964302036,2.5463493593087656e-7,2.204373567955646e-9,-1.7147436429903369,0.00146710148354574,3.470901935849749e-5,-14.89084794112867,-7.646998141812907,Both
ENSG00000171115.4,GIMAP8,-1.433037693396745,2.750401606448962e-7,2.397109495559753e-9,-0.9430222787662844,0.00194777205969037,5.265612683520719e-5,-12.353232207894873,-4.034768997713537,Both
ENSG00000153815.18,CMIP,-1.2231911240764868,2.8523141861070697e-7,2.502615394923142e-9,-0.02601415161976717,0.9415649245191744,0.8544148551344903,-10.5214079752321,-0.0017775784433794177,CRISPRoff only
ENSG00000145287.12,PLAC8,-2.0005742976364314,2.881273121978506e-7,2.5448774065205572e-9,-0.02575330355271106,0.9435348654307468,0.860880934535993,-17.1936019730812,-0.0016754303555627337,CRISPRoff only
ENSG00000129116.20,PALLD,3.2900762534646413,2.931013672034569e-7,2.605955066385437e-9,2.1027766069706617,1.0703848352125196e-4,8.789942922851857e-7,28.24212338544092,12.734444455015574,Both
ENSG00000105372.8,RPS19,-0.9929992956904375,3.0099861128363385e-7,2.693775592325455e-9,-0.46568790673007154,0.00368355659104174,1.2783875157100575e-4,-8.509645080659558,-1.8130801808725772,Both
ENSG00000100266.19,PACSIN2,1.2918033439799326,3.0295931016229754e-7,2.729043856164823e-9,0.4758091321337978,0.33045688990857197,0.11244141716967948,11.062990254652458,0.45157792845800515,CRISPRoff only
ENSG00000113088.6,GZMK,-3.273870696081347,3.0936014337062154e-7,2.8047977434748682e-9,-0.9533530533089286,0.05163154048825254,0.00554222616639957,-27.998464507586277,-2.1510655147949898,CRISPRoff only
ENSG00000110324.12,IL10RA,-1.2569163844113111,3.125218330595331e-7,2.8517434462615326e-9,-1.1193185667575354,6.415168865590349e-5,3.6220146405562753e-7,-10.740211675682731,-7.209586628932921,Both
ENSG00000017427.17,IGF1,1.65243216702409,3.265192714216421e-7,3.0356858437093822e-9,4.005153337513599,0.00112722620699854,2.3141803056964925e-5,14.074992812173626,18.56630005263667,Both
ENSG00000111885.7,MAN1A1,1.389920606934808,3.265192714216421e-7,3.037960791081628e-9,-0.13294276482113063,0.7482706747970348,0.5200286827286326,11.838534567552394,-0.03775211610249793,CRISPRoff only
ENSG00000138448.13,ITGAV,1.9216320457924532,3.265192714216421e-7,3.0558659000621623e-9,0.5675778127856155,0.24417150022909967,0.06710001829543447,16.362438809601006,0.6659261985837256,CRISPRoff only
ENSG00000140403.13,DNAJA4,4.537180552387402,3.323144473957857e-7,3.145896997191402e-9,-0.354704968994494,0.44745435766607006,0.1926035327797152,38.5762683111515,-0.25373314545216114,CRISPRoff only
ENSG00000168461.13,RAB31,4.814335744376322,3.323144473957857e-7,3.148978736436434e-9,-0.3588471191274221,0.6719714305495154,0.4172022033891223,40.93066537081524,-0.13623753121817847,CRISPRoff only
ENSG00000087589.17,CASS4,-3.603389543437134,3.475320449063968e-7,3.3338357138891603e-9,0.4537183653055583,0.6216109194655465,0.35209426348239836,-30.546134248025485,0.20568916042315993,CRISPRoff only
ENSG00000143344.16,RGL1,2.445002471411595,3.961254507685457e-7,3.823157427281822e-9,1.5285329766108546,0.02626338350406379,0.00201808773430385,20.580998569631454,4.119488018492288,Both
ENSG00000216490.4,IFI30,1.8668127175553844,4.360999100904332e-7,4.234475027784974e-9,0.7797538560161346,0.3020693279401617,0.09612236410648416,15.631197038125755,0.7931465623234557,CRISPRoff only
ENSG00000164056.11,SPRY1,1.4374639978877146,4.643830972465107e-7,4.563427722122941e-9,2.1524620959801175,0.02824828550365021,0.00225260496233889,11.989468650868588,5.69824511505436,Both
ENSG00000162645.13,GBP2,0.9038898153281452,4.7159946737725427e-07,4.6619273506525485e-9,-0.00639809291909093,0.9790871985142412,0.9473121278728452,7.530698790366806,-1.5039934736710335e-4,CRISPRoff only
